event_date,open_price,high_price,low_price,close_price,volume,dividends,dividend_yield,close_ma5,is_dividend_day
2017-01-13,27.40221048203356,27.51954056188967,27.33319237501152,27.386106491088867,104447600,0.0,0.0,27.42935562133789,0
2017-01-17,27.225065050993486,27.662175636930506,27.19745921211967,27.606962203979492,137759200,0.0,0.0,27.475827789306642,0
2017-01-18,27.606955383205886,27.72198436396924,27.540238363738784,27.60465431213379,94852000,0.0,0.0,27.516316223144532,0
2017-01-19,27.468917880202063,27.627656662335223,27.462016422961852,27.556339263916016,102389200,0.0,0.0,27.517695236206055,0
2017-01-20,27.710487610163064,27.710487610163064,27.54484731131003,27.606962203979492,130391600,0.0,0.0,27.552204895019532,0
2017-01-23,27.60695924284487,27.793305656069048,27.554045132006674,27.625364303588867,88200800,0.0,0.0,27.600056457519532,0
2017-01-24,27.50343936847828,27.629970237284365,27.491935764403387,27.60006332397461,92844000,0.0,0.0,27.598676681518555,0
2017-01-25,27.7035842916051,28.090081806735956,27.671376311611134,28.03946876525879,129510400,0.0,0.0,27.685639572143554,0
2017-01-26,27.991155606248086,28.168301243893303,27.975051616935176,28.053272247314453,105350400,0.0,0.0,27.785026168823244,0
2017-01-27,28.099282181284575,28.147594147568313,27.97505065861076,28.055570602416992,82251600,0.0,0.0,27.874747848510744,0
2017-01-30,27.82091088008753,27.981950759887695,27.758795999365482,27.981950759887695,121510000,0.0,0.0,27.946065139770507,0
2017-01-31,27.87152869592351,27.92674212772511,27.749598229560107,27.917539596557617,196804000,0.0,0.0,28.00956039428711,0
2017-02-01,29.224268361259686,30.020270610409472,29.21966797340711,29.61996841430664,447940000,0.0,0.0,28.32566032409668,0
2017-02-02,29.44282226256012,29.76720311498404,29.396809611547503,29.569353103637695,134841600,0.0,0.0,28.62887649536133,0
2017-02-03,29.51874097170494,29.721193131971837,29.484233676389646,29.695886611938477,98029200,0.0,0.0,28.956939697265625,0
2017-02-06,29.70739378273852,30.022572152503574,29.654477909689444,29.974258422851562,107383600,0.0,0.0,29.355401229858398,0
2017-02-07,30.031768532103786,30.38835911942221,30.01106415545851,30.2595272064209,152735200,0.0,0.0,29.823798751831056,0
2017-02-08,30.2181168864143,30.418266204420902,30.188208225873115,30.376853942871094,92016400,0.0,0.0,29.975175857543945,0
2017-02-09,30.41845127554744,30.60329635703919,30.295992158254823,30.596364974975586,113399600,0.1425,0.004657416007311624,30.180578231811523,1
2017-02-10,30.605600090348965,30.716505696098103,30.510866529409288,30.52703857421875,80262000,0.0,0.0,30.346808624267577,0
2017-02-13,30.748862679899332,30.919844998644407,30.672613950957338,30.797382354736328,92141600,0.0,0.0,30.511433410644532,0
2017-02-14,30.838976324893203,31.213285087974555,30.788143835385,31.197113037109375,132904800,0.0,0.0,30.698950576782227,0
2017-02-15,31.31262508124424,31.48591661069046,31.104673130533655,31.310312271118164,142492400,0.0,0.0,30.88564224243164,0
2017-02-16,31.347295215836816,31.400436986802053,31.155518752514713,31.273359298706055,90338400,0.0,0.0,31.021041107177734,0
2017-02-17,31.21559341039314,31.384262905527905,31.21559341039314,31.35884666442871,88792800,0.0,0.0,31.187402725219727,0
2017-02-21,31.476681219848377,31.59683103435728,31.418917360553394,31.585277557373047,98028800,0.0,0.0,31.34498176574707,0
2017-02-22,31.522899807157962,31.68232866440956,31.448963881341438,31.68001937866211,83347600,0.0,0.0,31.441563034057616,0
2017-02-23,31.74239806487526,31.765501493928575,31.492857761966008,31.54599952697754,83152800,0.0,0.0,31.488700485229494,0
2017-02-24,31.40274867152735,31.576040267944336,31.25718260233658,31.576040267944336,87106400,0.0,0.0,31.549236679077147,0
2017-02-27,31.686943299266535,31.756260637263946,31.488235477341306,31.63842010498047,81029600,0.0,0.0,31.6051513671875,0
2017-02-28,31.67308258194368,31.75626268778631,31.5852803797691,31.65228843688965,93931600,0.0,0.0,31.61855354309082,0
2017-03-01,31.860232400519113,32.3824163916019,31.79322787856917,32.29923629760742,145658400,0.0,0.0,31.742396926879884,0
2017-03-02,32.3477714603339,32.41246672120439,32.06126135817369,32.10747528076172,104844000,0.0,0.0,31.85469207763672,0
2017-03-03,32.06586918347313,32.308478066569165,32.02196809193067,32.29692459106445,84432400,0.0,0.0,31.998868942260742,0
2017-03-06,32.2021981053339,32.29462240405926,32.024287940837276,32.19526672363281,87000000,0.0,0.0,32.110238265991214,0
2017-03-07,32.130571306357986,32.343141903855376,32.06818534575366,32.23685836791992,69785200,0.0,0.0,32.227152252197264,0
2017-03-08,32.10516099742172,32.30155958253522,32.07512617986917,32.11671447753906,74828800,0.0,0.0,32.19064788818359,0
2017-03-09,32.05662904255546,32.068178992623274,31.666144833241777,32.042762756347656,88623600,0.0,0.0,32.17770538330078,0
2017-03-10,32.174471721726356,32.19988796249569,32.0335277548467,32.14905548095703,78451200,0.0,0.0,32.1481315612793,0
2017-03-13,32.082050798304046,32.21605985740259,32.07511941682055,32.16291809082031,69686800,0.0,0.0,32.1416618347168,0
2017-03-14,32.18602176003566,32.26688904429549,32.07973471209646,32.11439514160156,61236400,0.0,0.0,32.11716918945312,0
2017-03-15,32.21142788478592,32.521041214317535,32.12362572169116,32.454036712646484,102767200,0.0,0.0,32.18463363647461,0
2017-03-16,32.51412208555673,32.58343942329321,32.40783503094396,32.5071907043457,76928000,0.0,0.0,32.27751922607422,0
2017-03-17,32.57881991544937,32.57881991544937,32.3223482133878,32.345455169677734,175540000,0.0,0.0,32.31679916381836,0
2017-03-20,32.44017128178275,32.69433358919256,32.40089229347851,32.68509292602539,86168000,0.0,0.0,32.421234130859375,0
2017-03-21,32.8352917141338,32.99472054637454,32.28537858857916,32.310794830322266,158119600,0.0,0.0,32.460514068603516,0
2017-03-22,32.31310613499406,32.71745317302266,32.292308464990825,32.67586135864258,103440800,0.0,0.0,32.504878997802734,0
2017-03-23,32.63887213848022,32.71281153069821,32.488687595770784,32.5603141784668,81385200,0.0,0.0,32.51550369262695,0
2017-03-24,32.694343799918045,32.749798373115034,32.42863146197127,32.495635986328125,89582400,0.0,0.0,32.54553985595703,0
2017-03-27,32.20682392784006,32.62965588865848,32.028910217133244,32.55109786987305,94300400,0.0,0.0,32.518740844726565,0
2017-03-28,32.55803025555578,33.28123154879322,32.49102218845944,33.22578048706055,133499200,0.0,0.0,32.70173797607422,0
2017-03-29,33.19804055798778,33.38519840692117,33.084825660277524,33.299705505371094,116760000,0.0,0.0,32.826506805419925,0
2017-03-30,33.31587881516693,33.38750542533572,33.15645002446834,33.255802154541016,84829200,0.0,0.0,32.96560440063477,0
2017-03-31,33.2072908029711,33.33437201036823,33.04323987603545,33.19342803955078,78646800,0.0,0.0,33.1051628112793,0
2017-04-03,33.20497241728746,33.2997024499063,33.052475010205114,33.202659606933594,79942800,0.0,0.0,33.23547515869141,0
2017-04-04,33.0986925024719,33.477623291318075,33.080207643793266,33.44989776611328,79565600,0.0,0.0,33.28029861450195,0
2017-04-05,33.32283317913818,33.60934334305565,33.22809955329111,33.2766227722168,110871600,0.0,0.0,33.275682067871095,0
2017-04-06,33.33899058109066,33.39213587503724,33.14490484195315,33.19342803955078,84596000,0.0,0.0,33.263207244873044,0
2017-04-07,33.209595422953385,33.313569659625706,33.10331190124426,33.119483947753906,66688800,0.0,0.0,33.24841842651367,0
2017-04-10,33.17956349994475,33.24425874286062,33.01782186702875,33.08020782470703,75733600,0.0,0.0,33.22392807006836,0
2017-04-11,33.02706638137571,33.121799961435954,32.36162556132028,32.72438430786133,121517600,0.0,0.0,33.07882537841797,0
2017-04-12,32.717450050383505,32.844527715419915,32.58112466824049,32.7636604309082,81400000,0.0,0.0,32.97623291015625,0
2017-04-13,32.789074157625386,32.89767048263503,32.59036636352539,32.59036636352539,71291600,0.0,0.0,32.855620574951175,0
2017-04-17,32.689732341739536,32.78215666047726,32.54878834058837,32.77060317993164,66328400,0.0,0.0,32.78584442138672,0
2017-04-18,32.673553715856414,32.81911625943817,32.60423637215595,32.625030517578125,58790000,0.0,0.0,32.69480895996094,0
2017-04-19,32.782144510931275,32.809870033463476,32.451733423043436,32.50487518310547,69313600,0.0,0.0,32.65090713500977,0
2017-04-20,32.6296492538494,33.0224427935341,32.615786491662185,32.911537170410156,93278400,0.0,0.0,32.68048248291016,0
2017-04-21,32.91154005220847,32.96699110581275,32.7752181779293,32.87226104736328,69283600,0.0,0.0,32.73686141967774,0
2017-04-24,33.156437949662354,33.26041213706256,33.08249855601151,33.188785552978516,68537200,0.0,0.0,32.82049789428711,0
2017-04-25,33.25119785952204,33.47994054817826,33.241953665168516,33.39445114135742,75486000,0.0,0.0,32.97438201904297,0
2017-04-26,33.38058726596684,33.41062560817669,33.1287376254248,33.19805145263672,80164800,0.0,0.0,33.11301727294922,0
2017-04-27,33.253499487413826,33.30895406388303,33.11255552381096,33.22346115112305,56985200,0.0,0.0,33.175402069091795,0
2017-04-28,33.2927774759267,33.341300669562116,33.103313848608956,33.19111251831055,83441600,0.0,0.0,33.23917236328125,0
2017-05-01,33.526149553957254,34.01136391757358,33.49380192971616,33.86811065673828,134411600,0.0,0.0,33.375037384033206,0
2017-05-02,34.08992393605431,34.217005155060875,33.928185805330884,34.08299255371094,181408800,0.0,0.0,33.5127456665039,0
2017-05-03,33.63935976585729,34.07836720551908,33.33436842652095,33.97901153564453,182788000,0.0,0.0,33.66893768310547,0
2017-05-04,33.854242838931896,33.99749607838162,33.690191931153905,33.85655212402344,93487600,0.0,0.0,33.795555877685544,0
2017-05-05,33.90969733385166,34.42264072641439,33.90969733385166,34.41802215576172,109310800,0.0,0.0,34.04093780517578,0
2017-05-08,34.434186938092864,35.51321526304212,34.434186938092864,35.35378646850586,195009600,0.0,0.0,34.3380729675293,0
2017-05-09,35.55250547264491,35.78587376314534,35.45546259441152,35.58023452758789,156521600,0.0,0.0,34.63752136230469,0
2017-05-10,35.49705680381628,35.5686834431231,35.14585146445079,35.411563873291016,103222800,0.0,0.0,34.924031829833986,0
2017-05-11,35.369801601438134,35.745658910310475,35.337320455257014,35.71781539916992,109020400,0.1575,0.004409564197581364,35.29628448486328,1
2017-05-12,35.89182166148487,36.29087775902097,35.88486166886803,36.216636657714844,130108000,0.0,0.0,35.65600738525391,0
2017-05-15,36.19573587867911,36.344221550660954,35.973009140795185,36.12381362915039,104038800,0.0,0.0,35.81001281738281,0
2017-05-16,36.179494373501626,36.2073343286072,35.89644302933688,36.07044982910156,80194000,0.0,0.0,35.90805587768555,0
2017-05-17,35.63661487281056,35.86166408215146,34.73409921788966,34.85938262939453,203070800,0.0,0.0,35.79761962890625,0
2017-05-18,35.09602929903596,35.57628645594224,35.063548155767805,35.39067840576172,134272800,0.0,0.0,35.73219223022461,0
2017-05-19,35.5855666531375,35.72477002721877,35.411559780401745,35.511322021484375,107843200,0.0,0.0,35.591129302978516,0
2017-05-22,35.7294001152807,35.863965813263476,35.47651105501651,35.727081298828125,91865600,0.0,0.0,35.511782836914065,0
2017-05-23,35.93822574135767,35.93822574135767,35.569331941676616,35.68301773071289,79675600,0.0,0.0,35.434296417236325,0
2017-05-24,35.69228325002992,35.768846686765585,35.420832996246155,35.57627868652344,76712000,0.0,0.0,35.57767562866211,0
2017-05-25,35.666760503466904,35.81060856307925,35.504354829883454,35.699241638183594,76942400,0.0,0.0,35.63938827514649,0
2017-05-26,35.72941471552804,35.78509819474404,35.56932781043888,35.63893127441406,87710400,0.0,0.0,35.66491012573242,0
2017-05-30,35.59484499988018,35.82917297765768,35.57396502506591,35.65284729003906,80507600,0.0,0.0,35.65006332397461,0
2017-05-31,35.7224401700159,35.76884128036938,35.353546563465706,35.441707611083984,97804800,0.0,0.0,35.60180130004883,0
2017-06-01,35.536842864976805,35.57396518048359,35.31643486944589,35.539161682128906,65616400,0.0,0.0,35.59437789916992,0
2017-06-02,35.63195153711291,36.0658073425293,35.4718647207335,36.0658073425293,111082800,0.0,0.0,35.66769104003906,0
2017-06-05,35.80828223069591,35.833803372295485,35.604116638077066,35.713157653808594,101326800,0.0,0.0,35.68253631591797,0
2017-06-06,35.706203171247324,36.149341452740536,35.6783632089096,35.83380889892578,106499600,0.0,0.0,35.718728637695314,0
2017-06-07,35.9660592065226,36.18878600667422,35.84077228378099,36.04726028442383,84278400,0.0,0.0,35.839839172363284,0
2017-06-08,36.01941991941855,36.08670101408541,35.822210729231124,35.95909881591797,85003200,0.0,0.0,35.92382659912109,0
2017-06-09,36.00550242241281,36.00550242241281,33.87797883138676,34.56472396850586,259530800,0.0,0.0,35.623609924316405,0
2017-06-12,33.81301798022594,33.89421906626686,33.06362580621396,33.738773345947266,289229200,0.0,0.0,35.22873306274414,0
2017-06-13,34.14246648535844,34.20974757944908,33.67612584014028,34.01021957397461,136661600,0.0,0.0,34.86401519775391,0
2017-06-14,34.22133663456883,34.22133663456883,33.3721826182651,33.678436279296875,126124800,0.0,0.0,34.39025039672852,0
2017-06-15,33.25153985910825,33.520667675588555,32.994009663374705,33.476585388183594,128661600,0.0,0.0,33.89374771118164,0
2017-06-16,33.35826702540767,33.52531385516667,32.991692234557526,33.0079345703125,201444400,0.0,0.0,33.58238983154297,0
2017-06-19,33.330438043573054,34.04502670838691,33.330438043573054,33.95222091674805,130165600,0.0,0.0,33.62507934570313,0
2017-06-20,34.07517181859464,34.07517181859464,33.62739600173428,33.64363479614258,99600400,0.0,0.0,33.551762390136716,0
2017-06-21,33.7619614847194,33.88956718362495,33.55083237745546,33.843162536621094,85063200,0.0,0.0,33.58470764160156,0
2017-06-22,33.81997579978962,34.035742616466905,33.66916772366512,33.78749465942383,76425200,0.0,0.0,33.64688949584961,0
2017-06-23,33.671488172430905,34.14246645112893,33.66684699830492,33.938297271728516,141757600,0.0,0.0,33.83296203613281,0
2017-06-26,34.14478369189126,34.40231397122722,33.7294889013404,33.831573486328125,102769600,0.0,0.0,33.80883255004883,0
2017-06-27,33.643631922358225,33.91044446075563,33.321139476257,33.34666061401367,99047600,0.0,0.0,33.749437713623045,0
2017-06-28,33.52299386950965,33.898847453269674,33.214421362527546,33.833885192871094,88329600,0.0,0.0,33.747582244873044,0
2017-06-29,33.57403270895201,33.67147608955907,33.0102488509387,33.335060119628906,125997600,0.0,0.0,33.65709533691406,0
2017-06-30,33.51371791447777,33.63204483576465,33.3582722231546,33.41395568847656,92096400,0.0,0.0,33.55222702026367,0
2017-07-03,33.61348197207128,33.710925376297865,33.20050602741556,33.29330825805664,57111200,0.0,0.0,33.444573974609376,0
2017-07-05,33.33740783478674,33.592615871408036,33.112358591656495,33.43021011352539,86278400,0.0,0.0,33.46128387451172,0
2017-07-06,33.181946800684734,33.29331019195842,33.040421089620494,33.114662170410156,96515200,0.0,0.0,33.317439270019534,0
2017-07-07,33.15409752635443,33.58331575868507,33.15409752635443,33.45106887817383,76806800,0.0,0.0,33.340641021728516,0
2017-07-10,33.434838750141466,33.861734736524554,33.26315070466669,33.65524673461914,84362400,0.0,0.0,33.38889923095703,0
2017-07-11,33.57867804222174,33.838530656946226,33.49747697651507,33.764286041259766,79127200,0.0,0.0,33.48309478759766,0
2017-07-12,33.84318140267704,33.91510368937792,33.59957457099455,33.81302261352539,99538000,0.0,0.0,33.55965728759766,0
2017-07-13,33.75733476658762,34.45104347027611,33.74341478259706,34.28399658203125,100797600,0.0,0.0,33.793524169921874,0
2017-07-14,34.33039962475415,34.64593226014043,34.18191388693586,34.57864761352539,80528400,0.0,0.0,34.019039916992185,0
2017-07-17,34.527606707527475,35.01018267036603,34.46960441447506,34.69929122924805,95174000,0.0,0.0,34.227848815917966,0
2017-07-18,34.61576944547624,34.83153982687053,34.492804861523275,34.81993865966797,71475200,0.0,0.0,34.43897933959961,0
2017-07-19,34.91273417035607,35.13082332697542,34.7897696101649,35.038021087646484,83692000,0.0,0.0,34.68397903442383,0
2017-07-20,35.14938813106929,35.2050716045532,34.845456694516386,34.88025665283203,68974800,0.0,0.0,34.80323104858398,0
2017-07-21,34.79904758976671,34.90345098095028,34.54151733675225,34.864009857177734,105010400,0.0,0.0,34.860303497314455,0
2017-07-24,34.93594138266693,35.36747858219408,34.77817330554504,35.28627395629883,85972800,0.0,0.0,34.97770004272461,0
2017-07-25,35.21898362396672,35.69228065092934,35.21898362396672,35.43707275390625,75415600,0.0,0.0,35.10112686157227,0
2017-07-26,35.578612452194825,35.713174673654315,35.51132780128562,35.60413360595703,63124000,0.0,0.0,35.214349365234376,0
2017-07-27,35.671407062358746,35.72709053321311,34.17494874241261,34.931297302246094,129905200,0.0,0.0,35.22455749511719,0
2017-07-28,34.775847185583764,34.85472943749042,34.61344150807646,34.68536376953125,68854800,0.0,0.0,35.18882827758789,0
2017-07-31,34.77816410050082,34.87792985848564,34.367510525584244,34.5067138671875,79383600,0.0,0.0,35.03291625976563,0
2017-08-01,34.59256504206811,34.85241415241093,34.43247816509669,34.81297302246094,141474400,0.0,0.0,34.90809631347656,0
2017-08-02,36.954419546336645,37.06346413718461,36.23055208383855,36.45792007446289,279747200,0.0,0.0,35.078853607177734,0
2017-08-03,36.43703093410931,36.47415324084323,35.96605273047904,36.093658447265625,108389200,0.0,0.0,35.31132583618164,0
2017-08-04,36.20966776094429,36.5182367982239,36.12150315590527,36.28390884399414,82239600,0.0,0.0,35.63103485107422,0
2017-08-07,36.439351475487854,36.87088857620592,36.348868061152366,36.845367431640625,87481200,0.0,0.0,36.09876556396485,0
2017-08-08,36.79665353312838,37.54604211525849,36.720090086877995,37.1400260925293,144823600,0.0,0.0,36.56417617797852,0
2017-08-09,36.949780083645464,37.41612079297304,36.914980123328064,37.36739730834961,104526000,0.0,0.0,36.74607162475586,0
2017-08-10,37.24394126576149,37.26723470908686,36.016454281468874,36.17716979980469,163217200,0.1575,0.004353574391572508,36.76277389526367,1
2017-08-11,36.47531517491972,36.9341683844951,36.351867717935605,36.68028259277344,105028400,0.0,0.0,36.84204864501953,0
2017-08-14,37.10884856633273,37.31614740550101,36.97608234424056,37.232295989990234,88490800,0.0,0.0,36.91943435668945,0
2017-08-15,37.42096606058106,37.77966166110587,37.299846542421186,37.63991165161133,117862000,0.0,0.0,37.01941146850586,0
2017-08-16,37.719094761600296,37.85185741693669,37.30216564642129,37.488502502441406,110686400,0.0,0.0,37.04363250732422,0
2017-08-17,37.38835604433153,37.43261145636436,36.76412798432432,36.7687873840332,111762400,0.0,0.0,37.161956024169925,0
2017-08-18,36.768780302249695,37.15076926095145,36.503251435275054,36.68492889404297,109712400,0.0,0.0,37.16288528442383,0
2017-08-21,36.684934979566464,36.77577372401931,36.12825579092864,36.61738967895508,105474000,0.0,0.0,37.039904022216795,0
2017-08-22,36.854964926847224,37.26723470592403,36.806053671580756,37.21599197387695,86418400,0.0,0.0,36.95512008666992,0
2017-08-23,37.050622350639216,37.37670924800208,37.00636693869412,37.262577056884766,77596400,0.0,0.0,36.909934997558594,0
2017-08-24,37.36739856702638,37.43960683877667,36.92951086030106,37.09721374511719,79275600,0.0,0.0,36.97562026977539,0
2017-08-25,37.18571195968431,37.39767021433604,37.097204692244226,37.23462677001953,101920400,0.0,0.0,37.0855598449707,0
2017-08-28,37.29985002932449,37.73308185201082,37.25093521127621,37.60963439941406,103864000,0.0,0.0,37.2840087890625,0
2017-08-29,37.29052877524253,37.99394528318715,37.26723533152812,37.94503402709961,118067600,0.0,0.0,37.42981719970703,0
2017-08-30,38.15234072332967,38.17330269453287,37.87516503492764,38.04752731323242,109078400,0.0,0.0,37.58680725097656,0
2017-08-31,38.115069771003085,38.320040729401555,38.077801677825,38.19892120361328,107140400,0.0,0.0,37.80714874267578,0
2017-09-01,38.385246164315454,38.41785484717344,38.112729981699495,38.21055603027344,66364400,0.0,0.0,38.00233459472656,0
2017-09-05,38.14069688008228,38.25715702322757,37.39768059816229,37.7517204284668,117874000,0.0,0.0,38.03075180053711,0
2017-09-06,37.89846464159858,37.9636820431044,37.38836860161374,37.712127685546875,86606800,0.0,0.0,37.984170532226564,0
2017-09-07,37.75404277191512,37.788982942143555,37.351091731330314,37.56071853637695,87714000,0.0,0.0,37.88680877685547,0
2017-09-08,37.46755420442734,37.53509951790412,36.92484955709291,36.948143005371094,114446000,0.0,0.0,37.636653137207034,0
2017-09-11,37.38370265901643,37.74472978180447,37.24162115472234,37.61662292480469,126323200,0.0,0.0,37.51786651611328,0
2017-09-12,37.875162629389486,38.189606393791436,36.980749707380006,37.467552185058594,286856000,0.0,0.0,37.46103286743164,0
2017-09-13,37.23694981866018,37.25791533696274,36.78042823433006,37.185707092285156,179629600,0.0,0.0,37.3557487487793,0
2017-09-14,37.03199022957224,37.127484826851486,36.822359881166186,36.866615295410156,95042800,0.0,0.0,37.21692810058594,0
2017-09-15,36.91086994556379,37.49317053339173,36.80139715072568,37.239288330078125,196458400,0.0,0.0,37.27515716552735,0
2017-09-18,37.292856552023125,37.383695295624975,36.80139474584889,36.95745086669922,113077600,0.0,0.0,37.14332275390625,0
2017-09-19,37.153113083393784,37.21367463162102,36.9038902285617,36.971435546875,83242400,0.0,0.0,37.04409942626953,0
2017-09-20,36.77810477619086,36.861956205442226,35.83012123973316,36.351863861083984,211805600,0.0,0.0,36.8773307800293,0
2017-09-21,36.28898466884421,36.28898466884421,35.578577019183264,35.72764587402344,150046800,0.0,0.0,36.64953689575195,0
2017-09-22,35.296730433842086,35.4667647623346,35.068469601363695,35.37825393676758,186581600,0.0,0.0,36.277330017089845,0
2017-09-25,34.93569686789998,35.364269119012555,34.74237270423862,35.066131591796875,177549200,0.0,0.0,35.89906616210938,0
2017-09-26,35.35263520916742,35.85108440127797,35.331673239677386,35.66940689086914,146640000,0.0,0.0,35.6386604309082,0
2017-09-27,35.82312863998077,36.03741480448484,35.76256711139289,35.923282623291016,102016800,0.0,0.0,35.55294418334961,0
2017-09-28,35.84409641492313,35.93493516844684,35.56692075430234,35.7020149230957,88022000,0.0,0.0,35.54781799316406,0
2017-09-29,35.68571600201449,35.90000222315323,35.40388091253344,35.89767074584961,105199200,0.0,0.0,35.65170135498047,0
2017-10-02,35.93027574081998,35.97453115605567,35.571580127050126,35.825462341308594,74795200,0.0,0.0,35.803567504882814,0
2017-10-03,35.872037388099464,36.12359162123133,35.84874750141396,35.981510162353516,64921200,0.0,0.0,35.865988159179686,0
2017-10-04,35.78354017706002,35.837110840962715,35.51102390318841,35.748600006103516,80655200,0.0,0.0,35.831051635742185,0
2017-10-05,35.91164256334408,36.20512435397174,35.88136534751433,36.193477630615234,85135200,0.0,0.0,35.929344177246094,0
2017-10-06,36.09564795285132,36.21676746633701,36.00014980656297,36.17251205444336,69630400,0.0,0.0,35.98431243896484,0
2017-10-09,36.29130674360093,36.505592965768344,36.21677410523374,36.29829406738281,65051600,0.0,0.0,36.078878784179686,0
2017-10-10,36.34952776101765,36.80139354150929,36.12592634750615,36.312259674072266,62468000,0.0,0.0,36.14502868652344,0
2017-10-11,36.328563239038075,36.563811357429444,36.2773205116134,36.46365737915039,67622400,0.0,0.0,36.28804016113281,0
2017-10-12,36.41707953274286,36.65465560938733,36.27266657277076,36.33555603027344,64500400,0.0,0.0,36.31645584106445,0
2017-10-13,36.50558531838799,36.6336921510215,36.431052695634285,36.56614685058594,65576800,0.0,0.0,36.39518280029297,0
2017-10-16,36.778103705580264,37.26723762098803,36.719873646797474,37.239288330078125,96486000,0.0,0.0,36.58338165283203,0
2017-10-17,37.216001056225664,37.469883301638944,37.087894194844225,37.37671661376953,75989200,0.0,0.0,36.79627304077148,0
2017-10-18,37.36505477057717,37.432603612919934,37.17406207150014,37.211326599121094,65496800,0.0,0.0,36.945806884765624,0
2017-10-19,36.51025169959222,36.587115813870575,36.10730063450979,36.330902099609375,170336800,0.0,0.0,36.94487609863281,0
2017-10-20,36.477650282788275,36.743179296875,36.326253501296044,36.393798828125,95896400,0.0,0.0,36.910406494140624,0
2017-10-23,36.54286693787585,36.72920389487764,36.21910785229195,36.37516403198242,87937200,0.0,0.0,36.73758163452148,0
2017-10-24,36.403105592236166,36.66630662132224,36.3821436219765,36.591773986816406,71028800,0.0,0.0,36.58059310913086,0
2017-10-25,36.54751710074563,36.696585917849305,36.16552803478742,36.43105697631836,84828400,0.0,0.0,36.424539184570314,0
2017-10-26,36.62205489253367,36.761808483170924,36.517241476596446,36.66398239135742,68002000,0.0,0.0,36.49115524291992,0
2017-10-27,37.10185976956351,38.1057488893798,36.96443769463346,37.97764205932617,177816800,0.0,0.0,36.80792388916016,0
2017-10-30,38.17330886149236,39.14691759005471,38.13371283590687,38.83247375488281,178803200,0.0,0.0,37.29938583374023,0
2017-10-31,39.10731191568161,39.51492238822658,38.88371044674246,39.372840881347656,144187200,0.0,0.0,37.85559921264648,0
2017-11-01,39.566164074081144,39.58247019850598,38.573925029770365,38.87206268310547,134551200,0.0,0.0,38.3438003540039,0
2017-11-02,38.80451121930693,39.247058228740606,38.49705481387086,39.156219482421875,165573600,0.0,0.0,38.842247772216794,0
2017-11-03,40.528114119819975,40.58867209133476,39.85730281777248,40.178733825683594,237594400,0.0,0.0,39.282466125488284,0
2017-11-06,40.14846209750659,40.75871556536482,39.997065357610694,40.58635330200195,140105200,0.0,0.0,39.63324203491211,0
2017-11-07,40.50715864248612,40.81927090225437,40.43495393878697,40.7167854309082,97446000,0.0,0.0,39.90203094482422,0
2017-11-08,40.681847524405,41.049861907958984,40.6049834233386,41.049861907958984,97638000,0.0,0.0,40.33759078979492,0
2017-11-09,40.78666147574387,41.01725378211168,40.327808339911776,40.96601104736328,117930400,0.0,0.0,40.6995491027832,0
2017-11-10,40.93327914112218,40.996394669735146,40.736923681944795,40.83042526245117,100582000,0.1575,0.003857417574948491,40.82988739013672,1
2017-11-13,40.556938922656,40.79069649569724,40.533561738608874,40.666805267333984,67928400,0.0,0.0,40.845977783203125,0
2017-11-14,40.44940432809518,40.55225821938238,40.01461514838106,40.05201721191406,99130000,0.0,0.0,40.7130241394043,0
2017-11-15,39.731771496107484,39.81358806625075,39.360097843562826,39.52372741699219,116632400,0.0,0.0,40.407797241210936,0
2017-11-16,40.014623372072364,40.175916683207014,39.8089191140793,39.99592590332031,94550000,0.0,0.0,40.21378021240234,0
2017-11-17,39.981897418561154,40.06371400342983,39.654638212802126,39.77385330200195,87598000,0.0,0.0,40.0024658203125,0
2017-11-20,39.806568420472395,39.86968395261924,39.63592642140843,39.73410415649414,65049600,0.0,0.0,39.81592559814453,0
2017-11-21,39.92112546147407,40.603697273647384,39.92112546147407,40.47279357910156,100525200,0.0,0.0,39.900080871582034,0
2017-11-22,40.524210357777335,40.907572609846746,40.451746085565624,40.898223876953125,102355600,0.0,0.0,40.17498016357422,0
2017-11-24,40.930948094323455,41.0244496868098,40.82575434420491,40.90055847167969,56106800,0.0,0.0,40.3559066772461,0
2017-11-27,40.91926357421964,40.92627601601087,40.51953655783263,40.694854736328125,82867200,0.0,0.0,40.54010696411133,0
2017-11-28,40.74395321169737,40.87719319814768,40.173584057546734,40.4564323425293,105715200,0.0,0.0,40.68457260131836,0
2017-11-29,40.35355624396361,40.421344345981424,39.074902500867005,39.617218017578125,166665600,0.0,0.0,40.513457489013675,0
2017-11-30,39.83928772337555,40.23901460485384,39.3741125962206,40.171226501464844,166108800,0.0,0.0,40.36805801391601,0
2017-12-01,39.727099097349935,40.12916241108595,39.38815132748786,39.98423385620117,159037200,0.0,0.0,40.184793090820314,0
2017-12-04,40.31850036895455,40.3512262825852,39.652293505718426,39.69203186035156,130169600,0.0,0.0,39.984228515625,0
2017-12-05,39.51906035805063,40.09410563907776,39.36477948181677,39.654640197753906,109400800,0.0,0.0,39.82387008666992,0
2017-12-06,39.154382186949924,39.7855267386817,38.91127595054929,39.507354736328125,114240000,0.0,0.0,39.80189743041992,0
2017-12-07,39.51204229074438,39.84164132481947,39.48399252337033,39.579833984375,102693200,0.0,0.0,39.68361892700195,0
